Energy,Corr,Diss_sim,Homogen,Contrast,Energy2,Corr2,Diss_sim2,Homogen2,Contrast2,Energy3,Corr3,Diss_sim3,Homogen3,Contrast3,Energy4,Corr4,Diss_sim4,Homogen4,Contrast4,Energy5,Corr5,Diss_sim5,Homogen5,Contrast5,target
0.42794346123910587,0.9762819036744409,9.633243110236219,0.48223593664346376,324.212844488189,0.4089359477656606,0.8676062264408423,24.19725,0.4378483518602248,1816.173875,0.3878519518758434,0.7623621775889055,34.08511178861789,0.41100964209795154,3270.482469512195,0.44768427949136064,1.0,0.0,1.0,0.0,0.44768427949136064,1.0,0.0,1.0,0.0,0
0.42767075306958824,0.9771491154728226,9.35900590551181,0.48375875008967817,304.8287401574803,0.40933182024184156,0.8759264706116936,23.086375,0.44030800824570276,1661.139125,0.387883904547657,0.7786177572743928,32.47167174796748,0.4122923401887723,2973.8056402439024,0.44782274854742843,1.0,0.0,1.0,0.0,0.44782274854742843,1.0,0.0,1.0,0.0,0
0.4289126849614671,0.973648820660961,9.328248031496063,0.4837729348217478,294.4625984251968,0.4113390576063734,0.8574471913450483,22.899875,0.4420032419391976,1600.0213750000003,0.3901160736378419,0.7569888336177393,31.62487296747968,0.41387708879544166,2738.9564278455287,0.4499554688222109,1.0000000000000002,0.0,1.0,0.0,0.4499554688222109,1.0000000000000002,0.0,1.0,0.0,0
0.42771211717924384,0.9742209683411713,9.503444881889761,0.4820956280449343,328.4440206692913,0.40851581594229514,0.8724337534639359,22.870749999999997,0.44136165164904445,1630.189875,0.3873067802733364,0.7839349847914426,31.41717479674797,0.4114167867404989,2768.519944105691,0.44805142866778913,1.0,0.0,1.0,0.0,0.44805142866778913,1.0,0.0,1.0,0.0,0
0.42554774230465653,0.9745228080068276,9.873892716535432,0.4812985947037937,356.28690944881885,0.4068772081353282,0.8647131162843283,24.480249999999998,0.43914807859689675,1898.4544999999998,0.38557415858236055,0.7622187627530114,34.29814532520325,0.4083073503267357,3347.2075711382117,0.4457098877616899,1.0000000000000002,0.0,1.0,0.0,0.4457098877616899,1.0000000000000002,0.0,1.0,0.0,0
0.42492886272312785,0.9768213533895581,9.288877952755904,0.47866317731802716,314.40760334645665,0.40595230438747254,0.8797938505184411,23.021124999999998,0.436789462515578,1635.1345,0.38432163281262416,0.786689443462328,32.5796493902439,0.40776309527115356,2908.767022357724,0.4444867643143993,1.0000000000000002,0.0,1.0,0.0,0.4444867643143993,1.0000000000000002,0.0,1.0,0.0,0
0.4260414081748326,0.9722346592728788,9.62352362204724,0.479866515503343,321.478469488189,0.4068242095795179,0.8513926315433624,23.890625,0.437161259031951,1727.7525,0.3855844018575736,0.735502342854913,33.704014227642276,0.409129819377301,3087.0024136178863,0.44596212252277384,1.0,0.0,1.0,0.0,0.44596212252277384,1.0,0.0,1.0,0.0,0
0.4262260469779417,0.9719119777924198,10.210137795275589,0.47772556962291673,357.48302165354335,0.40843443476278934,0.8478131308412593,25.32725,0.43779699739583566,1944.594,0.38672320320644576,0.7350385548693406,35.45896849593496,0.40812393283602816,3398.0461128048782,0.4464661144750995,1.0000000000000002,0.0,1.0,0.0,0.4464661144750995,1.0000000000000002,0.0,1.0,0.0,0
0.4249337606982438,0.9740238065970631,10.299704724409446,0.4767581367175868,370.06668307086613,0.40620115090925013,0.8651632872125643,25.17725,0.4368407890320284,1927.5522500000002,0.384819844671108,0.7683270428179577,35.0035569105691,0.4064434065060095,3322.240599593496,0.4448124855746875,1.0,0.0,1.0,0.0,0.4448124855746875,1.0,0.0,1.0,0.0,0
0.4243070024622382,0.971709946927059,9.143946850393698,0.478453940582094,316.16350885826773,0.4055546741809288,0.8652232638921751,22.053375,0.4351188206418851,1510.47575,0.38373870954575107,0.7733594285556861,30.43622967479675,0.4064253956859661,2546.274517276423,0.44384115149302633,1.0,0.0,1.0,0.0,0.44384115149302633,1.0,0.0,1.0,0.0,0
0.4269125901468671,0.9681720633931101,8.406619094488187,0.48342962140412765,247.5062746062992,0.40856897749951515,0.8481527563706686,19.981499999999997,0.4404386859115163,1185.157625,0.38654924096254883,0.7433472212063142,27.355309959349597,0.4122223681384887,2009.9100609756097,0.4471420133930191,1.0,0.0,1.0,0.0,0.4471420133930191,1.0,0.0,1.0,0.0,0
0.4253193836421638,0.9763886750565967,9.197957677165354,0.47985778251601996,292.45927657480314,0.40707883718943105,0.8772482856502695,22.56225,0.4367044894280449,1524.817875,0.3857209912174066,0.784148522811309,31.507748983739837,0.4094342401938909,2688.0675813008133,0.4457866419945088,0.9999999999999999,0.0,1.0,0.0,0.4457866419945088,0.9999999999999999,0.0,1.0,0.0,0
0.42722550158366585,0.9779677557310199,9.666461614173226,0.4817983983850139,328.175812007874,0.4091956668270075,0.8831277689093932,23.800625,0.4390323935645041,1746.5794999999998,0.38730896769649736,0.7909592090016694,33.711382113821145,0.4095485907904909,3133.2688008130085,0.4474163134738629,1.0,0.0,1.0,0.0,0.4474163134738629,1.0,0.0,1.0,0.0,0
0.4282694656844843,0.9756835088483096,9.114173228346456,0.47955875250853086,274.8816437007874,0.4099458996318896,0.8674286946260117,22.462624999999996,0.43844537107315384,1503.370625,0.3888867460852272,0.7648886685940183,31.33727134146342,0.41205106101033623,2673.737423780488,0.4490024709431768,0.9999999999999999,0.0,1.0,0.0,0.4490024709431768,0.9999999999999999,0.0,1.0,0.0,0
0.42632241953261396,0.972733215084916,8.376107283464565,0.4938627949229949,269.4654281496063,0.4078429155324379,0.8558030658580288,21.044999999999998,0.4445386791757829,1430.0192499999998,0.3864948825799706,0.7455937704488835,29.858739837398375,0.4141443750713882,2531.0219766260166,0.44704904268196616,1.0,0.0,1.0,0.0,0.44704904268196616,1.0,0.0,1.0,0.0,0
0.43004919863197255,0.9766274087180268,8.913631889763778,0.4829992206156962,267.57935531496065,0.4108319683885363,0.8774622384787776,21.678125,0.4401772138568315,1407.1301250000001,0.38959606537260955,0.7924076056301841,29.58346036585366,0.412246093345013,2390.276422764228,0.4494907550783971,0.9999999999999999,0.0,1.0,0.0,0.4494907550783971,0.9999999999999999,0.0,1.0,0.0,0
0.4268612374441611,0.9757329407098615,9.427534448818896,0.4821623771138178,318.256028543307,0.40845137218217226,0.8618320526809126,24.141375,0.4378520622027483,1818.8429999999998,0.38736390963097583,0.7446849032523923,34.83892276422765,0.409151447609631,3372.600990853659,0.44763323406815675,1.0,0.0,1.0,0.0,0.44763323406815675,1.0,0.0,1.0,0.0,0
0.42698793703994875,0.9707392368175982,9.670890748031493,0.4797202661353593,312.8318159448819,0.4081541528638406,0.8395658279712446,24.00225,0.43802096077490704,1722.7832500000004,0.38650334787674223,0.7170627346553244,33.58447662601626,0.4094266999735177,3050.849085365854,0.4468524306940285,0.9999999999999998,0.0,1.0,0.0,0.4468524306940285,0.9999999999999998,0.0,1.0,0.0,0
0.426178553997241,0.9711402101757253,9.555733267716533,0.48011730092965405,328.60445374015745,0.4070275923540065,0.8559180586883833,23.311249999999998,0.43840181588801164,1646.3715,0.38567534476779314,0.7480229168511018,32.6219512195122,0.40871140709697523,2888.5785060975613,0.44568747075880116,1.0,0.0,1.0,0.0,0.44568747075880116,1.0,0.0,1.0,0.0,0
0.4256019742632047,0.9720678902211033,9.989542322834644,0.48418033095361035,378.29306102362204,0.40693206205090215,0.8557015432422439,24.796,0.43841773601889805,1961.244375,0.3850683212312201,0.752977448233821,34.53036077235773,0.40957100787350087,3368.366107723578,0.4450595957384462,1.0,0.0,1.0,0.0,0.4450595957384462,1.0,0.0,1.0,0.0,0
0.425973924716559,0.9780135843190156,9.318159448818896,0.4804174444851237,306.7085383858268,0.4071283389485424,0.8812752985925698,23.320499999999996,0.4364644355913666,1660.702875,0.3860848504592255,0.7865985543924965,32.86648882113821,0.4081488212785432,2992.078760162602,0.4459349481553736,1.0000000000000002,0.0,1.0,0.0,0.4459349481553736,1.0000000000000002,0.0,1.0,0.0,0
0.42579246493350464,0.9742244843718176,9.531373031496061,0.4806851427249561,334.5115649606299,0.4072394872799043,0.8607097144146302,24.016124999999995,0.43667601391389044,1813.757125,0.3856906061778225,0.7485662177083433,34.41374491869919,0.4074701304571971,3283.9637957317077,0.44580070604238053,1.0,0.0,1.0,0.0,0.44580070604238053,1.0,0.0,1.0,0.0,0
0.4256712591182397,0.9728021677228288,9.837967519685037,0.47676685001629904,327.6126968503937,0.40675743309127,0.8583853097475592,23.935,0.4351293689541192,1711.3525,0.3855194534205322,0.7561349194742584,32.94994918699187,0.40700858593260036,2955.591844512195,0.4454325798494082,1.0,0.0,1.0,0.0,0.4454325798494082,1.0,0.0,1.0,0.0,0
0.4261891824430436,0.9744066633395724,9.955339566929132,0.4800971258350603,335.1170029527559,0.4077790838799844,0.8646699553135807,24.28875,0.43864904523306886,1778.4495,0.3866814518936126,0.7647185403414082,33.51244918699187,0.40986174873264597,3102.286839430895,0.4468191992326451,1.0,0.0,1.0,0.0,0.4468191992326451,1.0,0.0,1.0,0.0,0
0.42525623493117687,0.970431003992368,9.584645669291337,0.48401927043672405,368.99987696850394,0.4060858995489736,0.8561401441272299,23.639,0.43836851504724206,1801.309875,0.384774122771536,0.7511809184660708,33.2666412601626,0.40813235228631656,3125.0274390243903,0.4449098674168659,1.0,0.0,1.0,0.0,0.4449098674168659,1.0,0.0,1.0,0.0,0
0.42438368582088126,0.9778418492126437,9.505290354330706,0.4778282978836454,316.4966781496063,0.4052099957120988,0.8839690148534864,23.473,0.4351617434355695,1661.406625,0.3837010599902267,0.7939417985508038,32.80907012195122,0.40697695998270644,2956.627921747968,0.4443314352960224,0.9999999999999999,0.0,1.0,0.0,0.4443314352960224,0.9999999999999999,0.0,1.0,0.0,0
0.42797305682343695,0.9773714891128218,9.481791338582674,0.48321619401017574,308.38188976377955,0.4094555455113526,0.8729180955410833,23.732875,0.4384491896294287,1738.8295,0.38857216183059634,0.7698089996061945,33.610010162601625,0.41136851195455637,3161.408917682927,0.44843917042225073,1.0000000000000002,0.0,1.0,0.0,0.44843917042225073,1.0000000000000002,0.0,1.0,0.0,0
0.42998369069551495,0.9768647982472776,9.442790354330707,0.480639219796791,302.0481053149606,0.4119911539553967,0.8809213539408675,22.756999999999998,0.4398898068420344,1558.8476249999999,0.39014250515734056,0.7949171431224504,31.374745934959353,0.41223435788598756,2690.9815802845533,0.449800777708181,1.0,0.0,1.0,0.0,0.449800777708181,1.0,0.0,1.0,0.0,0
0.427725759822165,0.9754111454990791,9.650959645669289,0.48338705427328343,325.0067667322835,0.4093352461613821,0.8688148311296612,23.693125000000002,0.43982727862811105,1740.3255,0.38807490000537503,0.7689659753451994,33.35823170731708,0.410993448612633,3075.2704522357726,0.4481375162752256,1.0000000000000002,0.0,1.0,0.0,0.4481375162752256,1.0000000000000002,0.0,1.0,0.0,0
0.4249780981625362,0.9774850568333705,9.563976377952756,0.4774408740648164,327.33316929133855,0.4056174594830692,0.8842462984597916,23.566249999999997,0.43445375916543005,1687.009875,0.38391761273149816,0.7929158858933568,33.36636178861789,0.40606897643756074,3024.3456554878053,0.44402737645697304,1.0000000000000002,0.0,1.0,0.0,0.44402737645697304,1.0000000000000002,0.0,1.0,0.0,0
0.42659166074312543,0.9756458386371053,8.582185039370076,0.4830213534685064,272.033341535433,0.40738609412632054,0.8796360587238495,21.067500000000003,0.43698636184297357,1348.591375,0.38534756508091117,0.7877140071784876,29.73577235772358,0.4083112132397478,2385.036966463415,0.4463424567204059,1.0000000000000002,0.0,1.0,0.0,0.4463424567204059,1.0000000000000002,0.0,1.0,0.0,0
0.42746701516005703,0.9759139827395708,9.313238188976376,0.4857607684870024,305.3873031496063,0.40809012102107944,0.8650568189800395,23.582124999999998,0.4395636449583221,1717.1595000000002,0.3868682753617949,0.7587937854535544,33.251905487804876,0.410335200702659,3079.5753302845533,0.44692204534541197,1.0,0.0,1.0,0.0,0.44692204534541197,1.0,0.0,1.0,0.0,0
0.4285089072553676,0.9766093362712622,9.357283464566926,0.48211540556862625,304.5143946850394,0.4101273144555229,0.8734889582006212,22.975625,0.43965257597941687,1653.0078749999998,0.3886858429677033,0.7757036948548238,32.15078760162602,0.4124914197727695,2940.4865345528456,0.44860062572985787,1.0,0.0,1.0,0.0,0.44860062572985787,1.0,0.0,1.0,0.0,0
0.4290370588108862,0.9726295308276566,9.400713582677163,0.48431078842940334,300.8875492125984,0.4109629792481307,0.8523051140000331,23.065,0.4431495608213347,1631.0102500000003,0.3899271747113872,0.749715547474557,31.821138211382117,0.4134880161715227,2775.786966463415,0.4500718102511251,1.0,0.0,1.0,0.0,0.4500718102511251,1.0,0.0,1.0,0.0,0
0.4256755796017904,0.9738285352194563,10.146161417322832,0.4798710806170564,372.30474901574803,0.4070088585491711,0.8600235415852868,25.171,0.4379555537001238,1998.2747500000003,0.38570960103036606,0.7549166748712505,35.25863821138212,0.40831156845955247,3510.022992886179,0.4455019397340154,1.0,0.0,1.0,0.0,0.4455019397340154,1.0,0.0,1.0,0.0,0
0.4260969805090321,0.9766429297534883,9.313976377952756,0.4785369947947515,310.91067913385825,0.4076254503984008,0.8794821081999687,22.94125,0.4356399147661312,1608.841625,0.38601940096400805,0.7860387162761695,32.305132113821145,0.40870815373870345,2863.4578252032525,0.4459078723846677,1.0,0.0,1.0,0.0,0.4459078723846677,1.0,0.0,1.0,0.0,0
0.42623053940320343,0.9728858821197198,9.35617618110236,0.48233718146218646,313.9338090551181,0.4077002287986839,0.8570080150401638,23.26175,0.4381939850635281,1660.915375,0.38647951722730034,0.7541436701228719,32.3286331300813,0.4102185612276421,2863.9712906504064,0.4467601668594415,0.9999999999999999,0.0,1.0,0.0,0.4467601668594415,0.9999999999999999,0.0,1.0,0.0,0
0.42525192798454964,0.9724213220937757,9.871801181102361,0.47919320098348095,338.087844488189,0.4069541589663378,0.8507126099755339,24.642125,0.43600115430904307,1837.6975,0.38584143049246933,0.734135671145207,34.723196138211385,0.4082029608554627,3285.394690040651,0.4461734212889651,0.9999999999999999,0.0,1.0,0.0,0.4461734212889651,0.9999999999999999,0.0,1.0,0.0,0
0.4238380933736921,0.9714745173925952,10.32000492125984,0.47632896124985125,365.05253444881885,0.4055744768226906,0.845632405524311,25.692874999999997,0.43496680570951046,1983.3665,0.3843864372908442,0.7301030422177973,36.02108739837398,0.40616348549955966,3480.5431910569114,0.44423323062584164,1.0,0.0,1.0,0.0,0.44423323062584164,1.0,0.0,1.0,0.0,0
0.4230992152161442,0.9728012762801022,10.462844488188974,0.47445413756320126,379.0241141732283,0.4042741759932228,0.8591258086638485,25.48875,0.433988802960415,1969.9095,0.3824465981465552,0.7600851623891282,35.27070630081301,0.4053239056124402,3365.3702997967484,0.44296192217750213,1.0,0.0,1.0,0.0,0.44296192217750213,1.0,0.0,1.0,0.0,0
0.4229099005404099,0.9719750892405808,8.809793307086611,0.4821414695198551,292.56975885826773,0.40395089816090196,0.8650522812182466,21.30475,0.4355539067879209,1412.9608750000002,0.38235985687961105,0.7716616409689212,29.55703760162602,0.4070592803823891,2397.0345528455287,0.44268207659180286,1.0000000000000002,0.0,1.0,0.0,0.44268207659180286,1.0000000000000002,0.0,1.0,0.0,0
0.42432761264379987,0.9670005536318307,8.650467519685037,0.48255544108468823,266.7491387795275,0.40508007503146737,0.8421647729020226,20.70725,0.4354909678114258,1280.6715,0.38395029210387394,0.7320963624748832,28.47268800813008,0.40923348279829735,2181.33574695122,0.4442651629412161,1.0,0.0,1.0,0.0,0.4442651629412161,1.0,0.0,1.0,0.0,0
0.42519809637056816,0.97588880416863,9.459645669291337,0.4770522438069513,303.1259842519685,0.40670710821794026,0.8748645859127936,23.171374999999998,0.43532962926204327,1577.8175,0.3853494181407376,0.7828713191375686,32.13440040650407,0.407032939105566,2744.838795731708,0.4453698338860203,1.0,0.0,1.0,0.0,0.4453698338860203,1.0,0.0,1.0,0.0,0
0.42508984295833635,0.9778333283757509,9.257135826771652,0.48193150957525066,296.5861220472441,0.407456487324106,0.8808717993782813,22.965375,0.43681133420130736,1599.268125,0.38592498491327415,0.7840761810165765,32.69042174796748,0.4084926894997942,2907.539507113821,0.44587304155343654,1.0000000000000002,0.0,1.0,0.0,0.44587304155343654,1.0000000000000002,0.0,1.0,0.0,0
0.42656013293856115,0.9761902330382024,9.303887795275589,0.47929821934213385,283.3037647637795,0.4079112667756301,0.8698509334249921,22.9015,0.43863039727819947,1553.3652499999998,0.38662687210258795,0.7697272059145973,31.823297764227647,0.4101668709338276,2755.911585365854,0.44685437314906146,1.0000000000000002,0.0,1.0,0.0,0.44685437314906146,1.0000000000000002,0.0,1.0,0.0,0
0.427727732749426,0.9760964968590291,9.041092519685037,0.48332397618749545,276.4543553149606,0.40921650557803674,0.8759522691984108,21.901375,0.4393273472731819,1439.0945000000002,0.3883309035611651,0.7891978246986749,29.93203760162602,0.4112643761438725,2452.2750254065045,0.44824566974824787,1.0,0.0,1.0,0.0,0.44824566974824787,1.0,0.0,1.0,0.0,0
0.4250072947819487,0.9758517662444972,9.624384842519685,0.4813939556887139,332.57972440944883,0.405344433013455,0.863190577770643,24.551125,0.43511719945160166,1891.3832499999999,0.3842013576439994,0.7453368888760011,35.59781504065041,0.40618624193474434,3533.1028963414633,0.444542821991647,1.0000000000000002,0.0,1.0,0.0,0.444542821991647,1.0000000000000002,0.0,1.0,0.0,0
0.42402920688667545,0.9750059599784985,9.867618110236219,0.47827740812956254,337.00159940944883,0.4050305833359984,0.8699266266986291,23.913624999999996,0.4353022824224655,1759.1702500000001,0.3832728609827484,0.7719699005256478,33.05703760162602,0.4091221198736161,3092.357723577236,0.44383306867508276,1.0000000000000002,0.0,1.0,0.0,0.44383306867508276,1.0000000000000002,0.0,1.0,0.0,0
0.4255309795944776,0.970376704386011,9.913385826771652,0.4810039401158286,328.451156496063,0.4075283732453477,0.8386508560819642,24.405,0.43663941156829256,1796.9772500000001,0.3866082145018394,0.7175112078752237,33.9828506097561,0.40976467746320994,3159.4075203252037,0.4468679534249833,1.0,0.0,1.0,0.0,0.4468679534249833,1.0,0.0,1.0,0.0,0
0.42484369126740595,0.9706001053521548,8.869586614173226,0.48420489168759767,280.01513287401576,0.4058001066565894,0.8533761479801768,21.563375,0.4385671088832753,1401.4894999999997,0.38485499473325196,0.7427908162258482,30.121189024390247,0.40959644188564986,2466.5430640243903,0.4455130861497853,0.9999999999999998,0.0,1.0,0.0,0.4455130861497853,0.9999999999999998,0.0,1.0,0.0,0
0.4229814872303137,0.971961388744378,9.658710629921258,0.4817812770535266,348.11417322834643,0.4048215270338266,0.8546001980623232,23.881375,0.43503062924479685,1811.596,0.3825540110468139,0.7498553951688279,33.3296493902439,0.40742392619442314,3126.7093495934964,0.44325950943051046,1.0,0.0,1.0,0.0,0.44325950943051046,1.0,0.0,1.0,0.0,0
0.42456954467170327,0.9773247742698963,9.40797244094488,0.4791245601416505,311.0465059055118,0.4061262600011225,0.8769062146383962,23.54,0.43595696353919045,1693.252375,0.3843176123497827,0.7798320154167561,33.109375,0.40727959100186517,3035.98030995935,0.44406975958337686,0.9999999999999999,0.0,1.0,0.0,0.44406975958337686,0.9999999999999999,0.0,1.0,0.0,0
0.4232814004640642,0.9744560826449538,9.424089566929133,0.4785484565538352,320.1857775590551,0.40488194652886067,0.8614139026226411,23.634749999999997,0.434220251471769,1743.06375,0.38311675023576675,0.7490966798894148,33.833333333333336,0.40490240818944306,3165.500889227643,0.44370860994757666,1.0000000000000002,0.0,1.0,0.0,0.44370860994757666,1.0000000000000002,0.0,1.0,0.0,0
0.42254844473629766,0.97241656721295,9.964936023622045,0.4758633655042239,334.8834891732283,0.402977259749231,0.857989099298086,24.133124999999996,0.43192103603582555,1729.75225,0.3816812412864853,0.7554300272940184,33.2036331300813,0.4054847606866641,2987.733231707317,0.44172162630205997,1.0000000000000002,0.0,1.0,0.0,0.44172162630205997,1.0000000000000002,0.0,1.0,0.0,0
0.42709956355790846,0.9741836778416992,10.059670275590548,0.47966559420219856,341.464812992126,0.4085753736307409,0.8629683820892721,24.599125,0.4373196954121677,1819.2095,0.38712017884821226,0.76015998041936,33.993140243902445,0.40951208473750916,3194.9569359756097,0.44712401734538204,1.0,0.0,1.0,0.0,0.44712401734538204,1.0,0.0,1.0,0.0,0
0.4258243072911941,0.9706395902154968,7.878075787401573,0.4910948399633422,242.88594980314957,0.40739195270034384,0.8527615599778681,19.6445,0.4424741417932971,1222.20975,0.38591067363446385,0.7414950070289156,27.76575203252033,0.411063615250305,2152.4912347560976,0.4459861378386482,1.0,0.0,1.0,0.0,0.4459861378386482,1.0,0.0,1.0,0.0,0
0.42718482560556503,0.9773537278317344,9.320250984251967,0.48196616850396434,291.3158218503937,0.4084211884654118,0.8730659698857641,23.282625,0.43854748022449525,1639.32525,0.38789741499306013,0.7689861141350625,32.92746443089431,0.4120211631147647,2994.4861534552847,0.4480998825205892,1.0,0.0,1.0,0.0,0.4480998825205892,1.0,0.0,1.0,0.0,0
0.42642953475119966,0.9767178067963667,9.666953740157478,0.47904841873779236,320.94131397637796,0.40789585833886455,0.880965159461511,23.255875,0.4371829762661321,1645.145,0.38648523755225317,0.7918296976757047,32.26791158536586,0.40891873845585014,2883.4969512195125,0.4466175314654887,0.9999999999999999,0.0,1.0,0.0,0.4466175314654887,0.9999999999999999,0.0,1.0,0.0,0
0.4277349431460931,0.9770070871558181,9.507627952755902,0.4823099546549555,314.4685039370079,0.4093471269136981,0.8754026322980916,23.761375,0.44007972746666185,1709.4746249999998,0.388078101871788,0.777749619553569,33.30703760162602,0.41287249441564033,3057.9039634146343,0.44812502191987774,1.0,0.0,1.0,0.0,0.44812502191987774,1.0,0.0,1.0,0.0,0
0.4272266353533595,0.9748334384629148,9.412278543307085,0.48256499415951076,307.0850147637795,0.40870576022060107,0.8654767696263131,23.093249999999998,0.4401819107622499,1647.452875,0.38730862395939036,0.7658195647944378,32.25533536585366,0.41089513071284306,2877.508765243903,0.4472419282724311,1.0000000000000002,0.0,1.0,0.0,0.4472419282724311,1.0000000000000002,0.0,1.0,0.0,0
0.42473068782351164,0.9765790281199089,9.83193897637795,0.4755945080607303,340.1325049212598,0.40610499335147215,0.8800152841377571,24.076999999999998,0.4325966238686099,1746.8711250000001,0.3844157185294982,0.7882671139546412,33.822281504065046,0.4048542907384168,3089.2639735772364,0.4445169939326251,1.0,0.0,1.0,0.0,0.4445169939326251,1.0,0.0,1.0,0.0,0
0.4237695803818602,0.9754293748712948,8.88619586614173,0.47903284626016995,290.36146653543307,0.4055682067328494,0.8771420223465721,21.901125,0.43460991725248754,1456.414,0.38361909293206214,0.7818414853235243,30.87855691056911,0.40615402268074885,2593.39430894309,0.44450161538458116,1.0000000000000002,0.0,1.0,0.0,0.44450161538458116,1.0000000000000002,0.0,1.0,0.0,0
0.4242956312065769,0.9757042071574157,9.767224409448817,0.4804354199945469,337.49815452755905,0.4067291213141732,0.8648920124620518,24.6195,0.4381141524428978,1883.7525,0.3854221410846207,0.7577496321033252,34.88109756097561,0.40829237827579434,3389.068724593496,0.44535746263755194,0.9999999999999999,0.0,1.0,0.0,0.44535746263755194,0.9999999999999999,0.0,1.0,0.0,0
0.4260070948339423,0.9767652778406826,9.238681102362204,0.4839488921073211,300.6884842519685,0.407030567417853,0.8729866944184262,22.907375,0.43965662660138277,1649.66275,0.3861056335517601,0.7750388361962058,32.06707317073171,0.4103224465959548,2931.491615853659,0.4459959357160936,1.0000000000000002,0.0,1.0,0.0,0.4459959357160936,1.0000000000000002,0.0,1.0,0.0,0
0.42725879595767774,0.9724410411448199,9.538139763779526,0.4842469009739074,308.02128444881885,0.40867233589392793,0.8502285575461599,23.53975,0.4392979868715082,1681.53875,0.3877787690907793,0.7462750730918023,32.35111788617887,0.41094114568242485,2860.8309197154476,0.44791727195373565,1.0000000000000002,0.0,1.0,0.0,0.44791727195373565,1.0000000000000002,0.0,1.0,0.0,0
